genes	baseMean	log2FoldChange	lfcSE	pvalue	padj
ADAMTS10	ADAMTS10	478.128803969809	-0.63599666211469	0.108367507420101	3.08872903952532e-09	9.83902922741966e-09
ADAMTS12	ADAMTS12	2574.81157574576	1.23843221152787	0.131213306146873	2.88909867514581e-21	2.02162593285579e-20
ADAMTS13	ADAMTS13	201.429009605844	-0.294126174172019	0.103516900114049	0.00413225664391662	0.00729191438611403
ADAMTS14	ADAMTS14	240.714195591384	3.61882851981625	0.175425969234137	3.36922644808028e-85	5.44076225280178e-83
ADAMTS15	ADAMTS15	3969.74318989512	-0.48284769888994	0.21828457105112	0.019668802796194	0.0314574534590901
ADAMTS16	ADAMTS16	550.648590378555	0.0362450848537041	0.225511122671558	0.887563996071553	0.920520601592972
ADAMTS17	ADAMTS17	189.473664850401	0.325649149575392	0.124885768792015	0.00827163050961467	0.0140112181709226
ADAMTS18	ADAMTS18	304.240634923289	-2.34384248583751	0.209211705144459	9.43021475098816e-29	9.77717809055105e-28
ADAMTS19	ADAMTS19	68.189713815121	0.515092348451794	0.287534399093255	0.0569523100479582	0.083869183628817
ADAMTS19-AS1	ADAMTS19-AS1	8.68014072903242	1.11631220123326	0.375979908011483	0.00117036317497228	0.00220970015924908
ADAMTS2	ADAMTS2	5071.79588784601	0.674906181058063	0.129748158560742	1.42035723268074e-07	3.96205501922657e-07
ADAMTS20	ADAMTS20	6.14939568203082	4.62588386724954	0.774708452930808	4.32347918459343e-09	1.36104541003335e-08
ADAMTS3	ADAMTS3	259.012165309885	-1.43985937117598	0.122137887747377	4.1214619570602e-32	5.1070603402745e-31
ADAMTS4	ADAMTS4	2007.65863587457	1.38736732182327	0.170018316900305	1.77251932440372e-16	9.26609695602919e-16
ADAMTS5	ADAMTS5	3842.6571805667	-3.08340435364042	0.11112388828356	8.10103177092162e-152	4.0927569796949e-148
ADAMTS6	ADAMTS6	175.519656422677	1.40318656387463	0.120183110271655	3.40968221077805e-31	4.0221284651156e-30
ADAMTS7	ADAMTS7	476.54694066881	1.06292752993454	0.121712723184455	1.78201780943269e-18	1.04930169548097e-17
ADAMTS7P1	ADAMTS7P1	4.46452476166536	0.574465528344126	0.150058957776818	8.83552303991734e-05	0.000189685104295925
ADAMTS7P3	ADAMTS7P3	8.78965312481286	0.773080159921608	0.172661826768775	4.31390840997143e-06	1.05769114613588e-05
ADAMTS7P4	ADAMTS7P4	11.980089983643	0.0251008709123445	0.1433656848749	0.858755132506317	0.897985667093018
ADAMTS8	ADAMTS8	193.894864157521	-1.92754821687888	0.18794347401896	7.51642089062406e-25	6.38219027123457e-24
ADAMTS9	ADAMTS9	1686.38693534438	-1.31106368901513	0.108428480965032	1.89517021881615e-33	2.52915829390314e-32
ADAMTS9-AS1	ADAMTS9-AS1	162.289641395565	-3.1762519206218	0.192239000829062	2.67540878131154e-58	1.22559367294148e-56
ADAMTS9-AS2	ADAMTS9-AS2	209.434046468554	-3.62322266982294	0.129230695980656	4.24008830857549e-154	2.99901446065544e-150
ADAMTSL1	ADAMTSL1	655.479908620963	-0.616725796570921	0.129963803577379	1.46467617666386e-06	3.75349804258822e-06
ADAMTSL2	ADAMTSL2	402.581743624503	1.58533310261142	0.133192013995686	2.19292574926952e-32	2.75498469353168e-31
ADAMTSL3	ADAMTSL3	710.597188590143	-0.673339855248151	0.147387913048512	3.2364035138043e-06	8.02182578256861e-06
ADAMTSL4	ADAMTSL4	1040.43485406053	-1.85981213440596	0.158366374603015	1.09384850389103e-31	1.32298058618695e-30
ADAMTSL4-AS1	ADAMTSL4-AS1	8.42762572765082	-0.965498994934819	0.182391271078068	4.80932215653799e-08	1.39582829762795e-07
ADAMTSL4-AS2	ADAMTSL4-AS2	26.9686442304493	-1.54489589150117	0.167991740914005	1.04410798685937e-20	7.05211591964893e-20
ADAMTSL5	ADAMTSL5	191.209130012575	0.37009941136504	0.163870656709745	0.0212077928124302	0.0337433568547979
ADAP1	ADAP1	115.063261153951	0.74743574958365	0.129852180062823	5.96019403424817e-09	1.85466134642487e-08
ADAP2	ADAP2	758.355627787691	0.346293988492285	0.0863998737203538	5.58398156826268e-05	0.000122352855118717
ADAR	ADAR	28635.3375703746	0.987078705247848	0.0514344482500832	4.41481519807303e-81	5.91401285908533e-79
ADARB1	ADARB1	2002.32025530695	-0.495167650524547	0.066539388110817	8.68474929876449e-14	3.81962640157699e-13
ADARB2	ADARB2	46.1602725222472	-1.21534042608644	0.206007741632517	1.12980040158065e-09	3.72093417786365e-09
ADARB2-AS1	ADARB2-AS1	5.01566506776359	-0.552976803466597	0.751320039196198	0.677267584002587	0.747039115097358
ADAT1	ADAT1	1437.6720695841	0.224765673590606	0.0553461338160842	4.70657062697126e-05	0.000103906529885036
ADAT2	ADAT2	370.771011405131	-0.795219757190485	0.0853094007179761	8.82449446452601e-21	5.99458791275379e-20
ADAT3	ADAT3	46.4628726240608	0.543178432459396	0.116415301673261	2.38238319541105e-06	5.98090308126014e-06
ADCK1	ADCK1	518.31694874382	0.0649464051035315	0.0609113331896633	0.312593463097919	0.388026248594521
ADCK2	ADCK2	1754.95076450127	0.553215044000817	0.060474554593733	5.44030453313461e-20	3.51794422772546e-19
ADCK5	ADCK5	390.427401643489	0.722997937606709	0.0931286915386181	5.90873642522044e-15	2.809390476982e-14
ADCY1	ADCY1	2517.66110887936	-0.124630987322805	0.204474976577083	0.518761229524843	0.600346571620343
ADCY10	ADCY10	35.8369834682748	-0.0727267585851669	0.160501541011553	0.644721969374522	0.718445541072198
ADCY10P1	ADCY10P1	245.66940015836	-1.19341462245975	0.0977630535621941	4.24993439395978e-34	5.88254128541635e-33
ADCY2	ADCY2	589.938320954218	-0.371046254639775	0.184466680111051	0.0347512269784544	0.0532970702152323
ADCY3	ADCY3	1968.05400126901	-0.538993659051589	0.086986063509787	4.58098390693955e-10	1.55536190350343e-09
ADCY4	ADCY4	1231.72789686006	-1.97721977456626	0.124985324073732	1.15567096322724e-54	4.46182353870431e-53
ADCY5	ADCY5	1731.21348214843	-2.53399849049135	0.220858968702424	2.52241038115507e-30	2.84002047531198e-29
ADCY6	ADCY6	4855.52019553946	-0.751040370919716	0.0821717637771748	5.29562912690698e-20	3.42815163963144e-19
ADCY6-DT	ADCY6-DT	10.1590926802	1.39489804976737	0.160942721077452	1.09191520082498e-18	6.52151941117942e-18
ADCY7	ADCY7	504.185073332723	0.278564076811697	0.105072670046455	0.0074372432634115	0.0126841294372371
ADCY8	ADCY8	15.6785767511252	-3.07759634307273	0.33292831210386	3.81225874830902e-22	2.80233902793491e-21
ADCY9	ADCY9	2868.98982023902	0.284148681644001	0.0888871586293977	0.00131371360414494	0.00246560959563687
ADCYAP1	ADCYAP1	129.710025162325	-0.458662896972743	0.254593646227952	0.0570142963441034	0.0839429887680773
ADCYAP1R1	ADCYAP1R1	502.587797940908	-2.8799444547176	0.156002140671763	2.04649530670219e-71	1.76522698832983e-69
ADD1	ADD1	15934.7443508524	-0.383681625599372	0.0510128557177926	5.02369160210105e-14	2.2439473711478e-13
ADD2	ADD2	365.908944872272	-0.890248097311528	0.131144185279482	5.77945900173736e-12	2.25174140791497e-11
ADD3	ADD3	6875.9568284606	-1.25221537364793	0.0994114912281494	3.07086085331653e-36	4.78207811878199e-35
ADD3-AS1	ADD3-AS1	26.4314159710984	-2.5670152797658	0.127475623264421	1.76854818071382e-89	3.49411767658906e-87
ADGB	ADGB	5.03826304698336	0.536255949049223	0.237388377571508	0.0179543347689346	0.028869466631962
ADGRA1	ADGRA1	3.60776625256974	-2.39747594648663	0.405243247114414	3.80371740758397e-10	1.30183360223756e-09
ADGRA2	ADGRA2	3405.10538351013	-1.27343087316616	0.11753803021002	2.22015383891088e-27	2.15229551845075e-26
ADGRA3	ADGRA3	2782.22252872454	-0.895408901775627	0.0864317251483144	3.53417895268518e-25	3.0566456019005e-24
ADGRB1	ADGRB1	160.353102552271	-1.01472810619853	0.171745701671045	1.66109514909791e-09	5.40329561698379e-09
ADGRB2	ADGRB2	1282.25462798513	1.28427801202587	0.181954751685233	8.34394652184346e-13	3.44402041018901e-12
ADGRB3	ADGRB3	47.1356225915124	-2.43688498343056	0.141844409094737	1.67680234296058e-64	1.02418160377895e-62
ADGRD1	ADGRD1	625.655023780383	-2.15743797441405	0.18854541773086	1.55069652301788e-30	1.76847412242913e-29
ADGRD1-AS1	ADGRD1-AS1	0.957530762824398	-0.00172740578131593	0.74860326034502	0.910505090252368	0.937928184928345
ADGRD2	ADGRD2	227.068045248625	-6.34126169326695	0.374933364939313	1.09052342459951e-54	4.21951432286232e-53
ADGRE1	ADGRE1	54.6224850497576	0.517118930485598	0.122487939561896	1.84801467050002e-05	4.25128724531537e-05
ADGRE2	ADGRE2	322.751481033791	0.0740013524068595	0.107183723291472	0.486696658163983	0.568767011961181
ADGRE3	ADGRE3	9.93362333145193	-1.16108505777764	0.254139484515532	1.38964243195961e-06	3.57130329236622e-06
ADGRE4P	ADGRE4P	22.9604723650055	-0.709781566771683	0.149195337927544	1.17528335318156e-06	3.03851858946311e-06
ADGRE5	ADGRE5	1927.61490017973	-0.500319917602931	0.105763232321515	1.79411521242452e-06	4.56105847799535e-06
ADGRF1	ADGRF1	173.911276596926	-1.93007202701292	0.295513417323234	1.16680650457727e-11	4.45184076322959e-11
ADGRF2	ADGRF2	3.57683374567183	1.85885282820609	0.42411513264699	3.07051175103805e-06	7.62400112865693e-06
ADGRF3	ADGRF3	45.0208092589006	-1.1105138604039	0.117616870817177	2.13629042713713e-21	1.50738050589993e-20
ADGRF4	ADGRF4	53.1919867943817	3.3816479346165	0.363762148353402	8.43117574917413e-21	5.73070402401582e-20
ADGRF5	ADGRF5	5217.72600111434	-1.33204722753464	0.123881437395798	5.6539303902506e-27	5.37647884515226e-26
ADGRF5P1	ADGRF5P1	19.1356920682642	0.00416032387388776	0.143751938943648	0.980296841573905	0.990237012346791
ADGRG1	ADGRG1	9061.24082003403	0.341344898463401	0.0924287158687172	0.000202798402783297	0.00041938866232567
ADGRG2	ADGRG2	320.924906456684	-1.6017756737819	0.169427115588239	2.76572018259552e-21	1.9368256288612e-20
ADGRG3	ADGRG3	68.9249570332882	-2.30756196900285	0.21264051065758	5.32759666186563e-28	5.32520262970393e-27
ADGRG4	ADGRG4	9.2662394639938	-3.49544766125344	0.428115640687085	4.39112367563679e-17	2.38105011942494e-16
ADGRG5	ADGRG5	138.768800411851	-0.676262580373968	0.161639888498636	1.76840323722851e-05	4.07556731734025e-05
ADGRG6	ADGRG6	1145.99149528646	-0.612437032249912	0.167191321228282	0.00016294447150943	0.000340373965441879
ADGRG7	ADGRG7	26.0480346280118	-0.142570911538252	0.528301769691192	0.729713522930333	0.79289392996071
ADGRL1	ADGRL1	3320.52563404722	0.117939612885616	0.080619490427669	0.141665035756182	0.192041704596648
ADGRL2	ADGRL2	3595.75674847462	-1.22807853905926	0.105845238143903	5.56457133848924e-31	6.4797848332457e-30
ADGRL3	ADGRL3	441.019454704916	-2.79755528411797	0.158284651806809	5.98917836113875e-66	3.88649682843535e-64
ADGRL4	ADGRL4	3738.05854289374	-1.2021858728877	0.128716436347104	6.17259399747906e-21	4.23460304017162e-20
ADGRV1	ADGRV1	1290.60475712671	-0.0488733997990047	0.249677240008686	0.829100457901873	0.874944428673304
ADH1A	ADH1A	65.2849638240295	-4.51756211728795	0.313083499163894	1.41145912390677e-47	3.81040090969183e-46
ADH1B	ADH1B	38584.1346399254	-5.58964014510284	0.442827736708615	3.460421471564e-37	5.63693253532293e-36
ADH1C	ADH1C	496.388143250658	-4.45023295017014	0.288520621288152	3.80057149331306e-52	1.30113466467586e-50
ADH4	ADH4	52.5957416445973	-4.37397461389233	0.2970104460836	1.57890271508525e-49	4.74408619532623e-48
ADH5	ADH5	8211.41175332386	-0.743878074609105	0.0595014612581088	8.76066839946427e-36	1.33199070484546e-34
ADH5P4	ADH5P4	6.85860986864227	-0.631595888880216	0.111080151151588	7.65024358261373e-09	2.36144596577756e-08
ADH6	ADH6	20.1149395174119	-1.68552397498557	0.138918309815764	1.93328041061958e-34	2.71850742431656e-33
ADH7	ADH7	39.3744225909455	-2.71651526280215	1.61663680056699	0.0533492247331704	0.0790205785176985
ADHFE1	ADHFE1	186.530829788898	-1.93574817444885	0.132424843075751	2.4678337309465e-47	6.55709540908511e-46
ADI1	ADI1	4431.08321569966	-0.278098086272796	0.0848071759662171	0.000950729820255704	0.00181498300099017
ADIPOQ	ADIPOQ	24888.9060979438	-5.78577895616504	0.487206995155438	1.81932531492539e-32	2.29787284865487e-31
ADIPOQ-AS1	ADIPOQ-AS1	22.7530745642519	-5.34775348440167	0.533172427640004	1.2471519590752e-23	1.00035221212734e-22
ADIPOR1	ADIPOR1	9838.17253712456	0.96460503281794	0.0613495064216157	3.18556983590955e-55	1.26015298933939e-53
ADIPOR2	ADIPOR2	9627.03240911489	0.229481540001888	0.0893395803796118	0.00975275182639156	0.0163516838923025
ADIRF-AS1	ADIRF-AS1	312.775149084055	-1.59100610398583	0.106634485416389	1.97405988851535e-49	5.89633682072175e-48
ADK	ADK	2157.30575656963	0.198053842468274	0.0739772130192363	0.00719762987471764	0.0122986027211378
ADM	ADM	1433.52565633095	-1.71828038666376	0.199956773785331	2.15837400048946e-18	1.26564245609865e-17
ADM2	ADM2	569.870524427838	2.01361148740258	0.169640924376162	2.0927311070821e-32	2.63378774384194e-31
ADM5	ADM5	63.5048709132042	-1.67247471077509	0.16190315206568	3.00221449017423e-25	2.60292511510203e-24
ADNP	ADNP	10344.619222449	0.582319856077664	0.0455384229545713	2.30670872445259e-37	3.77710815663714e-36
ADNP-AS1	ADNP-AS1	64.8144628509294	-0.321269212683381	0.0687624269196648	2.50574328648766e-06	6.27544871656654e-06
ADNP2	ADNP2	2139.53386750314	0.232823364055486	0.0549720303500466	2.19939258426527e-05	5.01913394479844e-05
ADO	ADO	1831.32444300924	0.166652672862565	0.0446452674946245	0.000185468373689682	0.000385058649497218
ADORA1	ADORA1	1110.44808019142	-0.941949321962601	0.176501179300408	4.35832986165496e-08	1.26889220019287e-07
ADORA2A	ADORA2A	8.38037953564603	0.275984782971498	0.180340964894884	0.114026799909407	0.157885665353595
ADORA2A-AS1	ADORA2A-AS1	18.6336247991131	-0.063450754746927	0.169382630376106	0.692062501725805	0.760322782650919
ADORA2B	ADORA2B	223.987337401251	-0.873337854487922	0.144298853075349	8.68192598712037e-10	2.88730781017972e-09
ADORA2BP1	ADORA2BP1	4.3723092738893	-1.40604239961087	0.410327901170601	0.000180658465355627	0.000375513496373678
ADORA3	ADORA3	297.806622445203	0.831146029876911	0.117221379241361	8.26697551025014e-13	3.41344528803265e-12
ADPGK	ADPGK	2829.14366385248	0.312664125152188	0.0373079500018585	5.15194826947712e-17	2.78038532809489e-16
ADPGK-AS1	ADPGK-AS1	11.0289349294005	-0.128929897782393	0.104010567340784	0.209837504863563	0.2730984197365
ADPRH	ADPRH	1063.61650981183	-0.630018954446566	0.0781965433634724	6.21385028304971e-16	3.14067193454413e-15
ADPRHL1	ADPRHL1	510.662919646986	0.333454811318243	0.107707197956225	0.00182142534747716	0.00335825595190708
ADPRM	ADPRM	474.923512264263	-0.715269154512222	0.0499869152488611	2.60388568655588e-46	6.5635365149714e-45
ADPRS	ADPRS	1815.74237643342	0.463089741160876	0.0616175779434854	5.1251457706801e-14	2.28736471706337e-13
ADRA1A	ADRA1A	202.79209245623	-4.36731573434361	0.252946672650108	6.50281957703767e-63	3.679555429471e-61
ADRA1B	ADRA1B	93.9073961488785	-1.04160349453779	0.186857794440678	9.81289134031536e-09	3.00643595469335e-08
ADRA1D	ADRA1D	35.4968585307522	-0.730658709895507	0.181766763290869	3.28755045282061e-05	7.3678214045628e-05
ADRA2A	ADRA2A	2380.5190980328	-1.55180488870301	0.186436807534711	2.91829040461625e-17	1.59884337969409e-16
ADRA2B	ADRA2B	102.394525956184	-1.61280279032682	0.138605518230765	2.33319056616505e-31	2.77262380283693e-30
ADRA2C	ADRA2C	226.994725785966	-0.888743654816348	0.190442726197833	1.39523205946388e-06	3.58497700963705e-06
ADRB1	ADRB1	181.306813496774	-2.7483594971299	0.306494219036203	9.49923530732241e-20	6.06938494387456e-19
ADRB2	ADRB2	620.363936997482	-2.93761410097992	0.164729152871732	2.19015334032331e-67	1.54909545761068e-65
ADRB3	ADRB3	14.8214292972816	-1.87940283357299	0.319423743697989	1.67866825010547e-11	6.33035856952229e-11
ADRM1	ADRM1	1774.94124313514	0.655327962241008	0.0764316145516405	8.48051376506275e-18	4.78941822582951e-17
ADSL	ADSL	269.230884106755	0.207160841569836	0.0694594478758209	0.00276188964364798	0.00498541380398177
ADSS1	ADSS1	763.975221764259	-0.410986695905845	0.130173188380975	0.00131279639057951	0.00246401891268679
ADSS2	ADSS2	4080.01586628281	0.94528022375388	0.0643121830677795	1.5972098260353e-48	4.55159754212236e-47
ADTRP	ADTRP	194.455197412413	-1.28694651666045	0.14114376827354	4.82344098115818e-20	3.12877825199301e-19
AEBP1	AEBP1	36853.220724685	1.20253924031618	0.143410610555286	2.98388213353348e-17	1.63452589300513e-16
AEBP2	AEBP2	2135.53395327631	-0.186099751995369	0.0523287170011125	0.000364596293722009	0.000730618082926045
AEN	AEN	1372.83581908815	0.324664979835538	0.0681035038224843	1.72480837070083e-06	4.39149373864902e-06
AF001548.1	AF001548.1	1.77959596963536	-0.347482854074833	0.293458267542171	0.218721890487893	0.283285100058756
AF001548.3	AF001548.3	16.7856323780208	-4.09434077565115	0.262865452188017	3.20358741963174e-56	1.32353819036538e-54
AF015262.1	AF015262.1	7.56081433234457	3.80852966428037	0.409783655334422	8.94259590761148e-21	6.07248280093471e-20
AF038458.2	AF038458.2	1.84230396720762	0.0740557036628027	0.255679449261187	0.780120019796404	0.835977955884487
AF038458.3	AF038458.3	1.66432255316996	0.0884129988889436	0.271400905621625	0.735418848225596	0.797965439434792
AF064858.1	AF064858.1	28.1790973261789	-1.58224456717323	0.127941791786545	1.85607394536579e-35	2.7790031785716e-34
AF064858.2	AF064858.2	1.11256175559444	-1.09476872109662	0.629719947844209	0.0260042112167066	0.0407785974493983
AF064860.1	AF064860.1	5.49856785519364	-0.315301618439507	0.345816009847621	0.318698195132167	0.394828055449068
AF064860.2	AF064860.2	21.5695483217871	-0.20794517142365	0.304800952800987	0.450373366372607	0.532637330761704
AF067845.1	AF067845.1	2.78813373603202	-4.03875735110181	0.598723679243838	1.52919096877051e-11	5.78467145223195e-11
AF106564.1	AF106564.1	4.43352664305058	-1.04456642221142	0.238407505120975	3.96688419298282e-06	9.76126214060933e-06
AF107885.1	AF107885.1	0.535052702923169	-0.018224723994616	0.73279148155561	0.98579039091168	0.994706607355386
AF107885.2	AF107885.2	0.84498439680694	0.0173499342939712	0.519460164493691	0.989420666793166	0.997629636800488
AF111167.1	AF111167.1	1.01027404979969	-1.22855927378585	0.59925319703399	0.0223506418023895	0.0354484907768187
AF111167.2	AF111167.2	135.963134532277	-0.412546883468542	0.107817551011954	0.000110724282176083	0.000235520524429037
AF111168.1	AF111168.1	4.44420503924732	-0.312666539468352	0.150379545490632	0.0343955405496305	0.0527904822297406
AF111169.3	AF111169.3	13.6570152718924	-0.919180579501884	0.122581374335556	2.73517907102997e-14	1.24507153876915e-13
AF111169.4	AF111169.4	3.34841076452591	-0.440744290525838	0.166685791456133	0.00665476217545218	0.0114217745369991
AF117829.1	AF117829.1	557.383857615038	0.00147487324157871	0.0886348328503422	0.988948357288102	0.997210271883375
AF123462.1	AF123462.1	0.608470180554303	-0.0593173108992043	0.70328904825482	1	1
AF127577.2	AF127577.2	2.57791095670023	-0.0638251721104025	0.239244220353851	0.799906439611961	0.852133553240882
AF127577.4	AF127577.4	275.489021530401	-0.0741636950877317	0.112244104840221	0.501869074541665	0.583797112728307
AF127577.5	AF127577.5	2.61028386364928	-1.00814507221036	0.177452750114616	3.69264685414611e-09	1.16932714896917e-08
AF127577.6	AF127577.6	5.03148371911684	0.068144604250266	0.173045680874225	0.694558867074371	0.762590227614109
